GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
38,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
39,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
40,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
41,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
42,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
43,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
44,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
45,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
46,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
47,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
48,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
49,1446420.00,22.79,0.00,4.63,20.82,1.06,40.00,32.55,7.64,40.00,0.00,15.78,40.00,33.08,40.00
