GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
23,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
24,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
25,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
26,1229160.00,0.00,0.00,29.66,38.08,40.00,12.97,22.15,24.32,10.79,13.87,13.43,34.39,33.32,22.43
27,1768560.00,13.66,20.75,20.50,29.10,40.00,34.90,12.88,40.00,11.83,10.82,7.98,40.00,40.00,38.83
28,1768560.00,13.66,20.75,20.50,29.10,40.00,34.90,12.88,40.00,11.83,10.82,7.98,40.00,40.00,38.83
29,1768560.00,13.66,20.75,20.50,29.10,40.00,34.90,12.88,40.00,11.83,10.82,7.98,40.00,40.00,38.83
30,1768560.00,13.66,20.75,20.50,29.10,40.00,34.90,12.88,40.00,11.83,10.82,7.98,40.00,40.00,38.83
31,1768560.00,13.66,20.75,20.50,29.10,40.00,34.90,12.88,40.00,11.83,10.82,7.98,40.00,40.00,38.83
32,1768560.00,13.66,20.75,20.50,29.10,40.00,34.90,12.88,40.00,11.83,10.82,7.98,40.00,40.00,38.83
33,1768560.00,13.66,20.75,20.50,29.10,40.00,34.90,12.88,40.00,11.83,10.82,7.98,40.00,40.00,38.83
34,1768560.00,13.66,20.75,20.50,29.10,40.00,34.90,12.88,40.00,11.83,10.82,7.98,40.00,40.00,38.83
35,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
36,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
37,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
38,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
39,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
40,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
41,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
42,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
43,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
44,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
45,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
46,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
47,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
48,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
49,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
50,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
51,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
52,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
53,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
54,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
55,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
56,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
57,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
58,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
59,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
60,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
61,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
62,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
63,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
64,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
65,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
66,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
67,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
68,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
69,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
70,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
71,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
72,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
73,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
74,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
75,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
76,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
77,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
78,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
79,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
80,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
81,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
82,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
83,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
84,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
85,1972600.00,12.75,25.03,15.34,40.00,26.81,40.00,7.51,40.00,15.58,6.58,0.00,40.00,40.00,12.59
86,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
87,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
88,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
89,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
90,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
91,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
92,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
93,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
94,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
95,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
96,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
97,2080260.00,40.00,26.95,40.00,40.00,40.00,9.96,1.44,37.88,22.88,3.73,3.04,40.00,40.00,32.76
98,2768500.00,8.77,36.14,0.00,40.00,27.51,31.45,0.75,38.17,40.00,8.39,9.65,40.00,40.00,10.03
99,2768500.00,8.77,36.14,0.00,40.00,27.51,31.45,0.75,38.17,40.00,8.39,9.65,40.00,40.00,10.03
