GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
15,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
16,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
17,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
18,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
19,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
20,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
21,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
22,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
23,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
24,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
25,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
26,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
27,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
28,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
29,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
30,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
31,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
32,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
33,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
34,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
35,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
36,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
37,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
38,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
39,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
40,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
41,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
42,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
43,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
44,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
45,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
46,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
47,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
48,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
49,537210.00,0.58,40.00,40.00,26.91,19.01,33.26,36.36,33.95,40.00,0.00,19.81,13.16,40.00,36.44
