GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
27,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
28,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
29,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
30,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
31,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
32,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
33,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
34,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
35,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
36,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
37,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
38,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
39,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
40,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
41,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
42,20540.00,40.00,9.99,12.43,35.20,40.00,3.41,0.00,40.00,0.00,0.00,0.00,40.00,0.00,33.87
43,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
44,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
45,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
46,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
47,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
48,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
49,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
50,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
51,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
52,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
53,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
54,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
55,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
56,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
57,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
58,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
59,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
60,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
61,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
62,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
63,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
64,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
65,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
66,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
67,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
68,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
69,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
70,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
71,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
72,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
73,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
74,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
75,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
76,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
77,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
78,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
79,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
80,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
81,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
82,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
83,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
84,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
85,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
86,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
87,23120.00,32.58,9.72,40.00,22.88,0.00,3.29,0.00,38.42,0.00,2.65,34.94,40.00,0.00,40.00
88,23600.00,29.83,11.61,12.78,3.55,6.50,40.00,0.00,31.18,0.00,0.00,0.00,40.00,0.00,2.15
89,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
90,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
91,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
92,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
93,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
94,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
95,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
96,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
97,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
98,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
99,28020.00,40.00,0.00,0.00,40.00,7.08,39.43,0.00,40.00,0.00,0.00,0.00,37.36,0.44,16.66
