GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
22,274952.00,25.88,0.00,0.00,40.00,0.00,40.00,33.27,27.20,33.88,0.00,21.51,38.80,0.00,31.26
23,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
24,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
25,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
26,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
27,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
28,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
29,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
30,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
31,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
32,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
33,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
34,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
35,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
36,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
37,282200.00,18.57,0.00,23.72,19.39,0.00,40.00,11.07,40.00,40.00,16.80,40.00,32.29,3.95,2.11
38,318204.00,13.88,30.31,2.26,0.00,0.00,40.00,29.50,40.00,40.00,1.65,40.00,40.00,18.82,5.44
39,318204.00,13.88,30.31,2.26,0.00,0.00,40.00,29.50,40.00,40.00,1.65,40.00,40.00,18.82,5.44
40,318204.00,13.88,30.31,2.26,0.00,0.00,40.00,29.50,40.00,40.00,1.65,40.00,40.00,18.82,5.44
41,318204.00,13.88,30.31,2.26,0.00,0.00,40.00,29.50,40.00,40.00,1.65,40.00,40.00,18.82,5.44
42,327602.00,8.51,40.00,0.00,6.83,0.00,40.00,24.36,36.94,40.00,8.70,23.74,40.00,33.78,0.00
43,327602.00,8.51,40.00,0.00,6.83,0.00,40.00,24.36,36.94,40.00,8.70,23.74,40.00,33.78,0.00
44,327602.00,8.51,40.00,0.00,6.83,0.00,40.00,24.36,36.94,40.00,8.70,23.74,40.00,33.78,0.00
45,327602.00,8.51,40.00,0.00,6.83,0.00,40.00,24.36,36.94,40.00,8.70,23.74,40.00,33.78,0.00
46,327602.00,8.51,40.00,0.00,6.83,0.00,40.00,24.36,36.94,40.00,8.70,23.74,40.00,33.78,0.00
47,327602.00,8.51,40.00,0.00,6.83,0.00,40.00,24.36,36.94,40.00,8.70,23.74,40.00,33.78,0.00
48,327602.00,8.51,40.00,0.00,6.83,0.00,40.00,24.36,36.94,40.00,8.70,23.74,40.00,33.78,0.00
49,327602.00,8.51,40.00,0.00,6.83,0.00,40.00,24.36,36.94,40.00,8.70,23.74,40.00,33.78,0.00
