Opponent,Win,Duration,Workers,Soldiers,Towers,Wood,Stone,Meat
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.01,0,0,0,0,0,0
EliteCommander,False,0.04,0,0,0,0,0,0
EliteCommander,False,0.04,0,0,0,0,0,0
EliteCommander,False,0.04,0,0,0,0,0,0
EliteCommander,False,0.04,0,0,0,0,0,0
EliteCommander,False,0.04,0,0,0,0,0,0
EliteCommander,False,0.04,0,0,0,0,0,0
EliteCommander,False,0.04,0,0,0,0,0,0
EliteCommander,False,0.38,0,0,0,0,0,0
EliteCommander,False,0.38,0,0,0,0,0,0
EliteCommander,False,142.09,2,0,2,80,120,70
EliteCommander,True,2894.20,19,0,5,770,1320,42650
EliteCommander,False,156.65,2,0,3,130,180,40
EliteCommander,False,172.25,2,0,2,20,190,10
EliteCommander,False,172.75,2,0,3,110,190,10
EliteCommander,True,458.80,4,0,3,270,12700,44900
EliteCommander,False,180.60,8,0,2,40,410,9130
EliteCommander,False,176.55,2,0,2,100,80,70
EliteCommander,False,243.45,11,0,2,90,290,3160
EliteCommander,True,323.81,13,0,4,380,60180,24780
EliteCommander,False,114.98,2,0,3,7830,230,90
EliteCommander,False,77.54,2,0,2,120,80,60
EliteCommander,True,508.47,6,0,7,920,10160,1400
EliteCommander,True,373.20,4,0,4,450,15410,570
EliteCommander,False,80.20,2,0,2,90,130,30
EliteCommander,False,126.95,2,0,2,60,110,70
EliteCommander,False,75.68,2,0,2,80,80,30
EliteCommander,False,144.26,2,0,3,11300,120,70
EliteCommander,True,542.17,4,0,6,770,2690,690
EliteCommander,False,106.64,2,0,2,40,100,80
EliteCommander,True,334.71,6,13,20,23410,24140,6240
EliteCommander,False,87.23,2,0,2,850,60,0
EliteCommander,False,77.74,2,0,2,60,70,80
EliteCommander,False,127.42,2,0,2,70,180,100
EliteCommander,False,110.85,2,0,5,4280,1670,40
EliteCommander,False,138.46,2,0,2,50,130,170
EliteCommander,True,1339.35,7,0,6,79610,860,53510
EliteCommander,False,191.40,2,0,4,14620,320,70
EliteCommander,False,180.00,12,0,2,0,8530,8690
EliteCommander,True,471.85,6,0,6,870,21890,61450
EliteCommander,False,157.60,2,0,2,3120,70,0
EliteCommander,True,272.17,4,0,4,410,9570,2020
EliteCommander,True,451.62,3,6,20,19690,6460,21730
EliteCommander,False,2997.17,1129,0,7,1560,2379100,2572820
EliteCommander,False,171.92,11,0,2,90,70,14640
EliteCommander,False,246.13,14,0,2,3680,70,13210
EliteCommander,False,97.56,2,0,2,20,350,70
EliteCommander,True,401.70,8,0,10,98190,1580,55810
EliteCommander,True,437.01,5,0,7,20170,1070,7580
EliteCommander,False,125.23,2,0,2,0,3680,0
EliteCommander,False,120.77,2,0,2,50,80,50
EliteCommander,True,241.76,3,0,2,120,0,1150
EliteCommander,False,431.49,72,0,2,80,3430,105050
EliteCommander,True,567.08,4,0,3,180,64210,610
EliteCommander,False,174.32,1,0,1,60,100,40
EliteCommander,False,107.29,2,0,2,10,30,80
EliteCommander,True,202.31,18,0,20,12350,4050,42740
EliteCommander,False,224.00,2,0,2,30,30,170
EliteCommander,True,269.64,8,0,2,130,60,27070
EliteCommander,False,432.40,71,0,3,87880,490,126510
EliteCommander,True,930.01,2,0,3,150,230610,0
EliteCommander,False,249.07,2,0,2,80,6960,0
EliteCommander,False,967.02,2,0,20,133990,268930,50
EliteCommander,False,375.00,62,0,2,95540,80,88400
EliteCommander,False,66.21,2,0,2,10,10,10
EliteCommander,False,165.59,2,0,2,280,60,0
